input,label
A structured recovery list exists but not fully tested. Some sequencing issues still cause delays in authentication and remote console access.,good
Dependency mapping and restoration order are documented but not updated regularly. Some gaps in application-level sequencing remain.,good
"We have a defined order for core recovery actions, but the documentation lacks granularity for multi-tier applications.",good
"System recovery sequence is mostly accurate and followed, though the team needs more training to execute it consistently during incidents.",good
"A basic inventory exists with partial interdependency information. Some services list upstream dependencies, but downstream links remain unclear.",good
"Systems have documented dependencies, but only at a high level. Some configuration details are missing. Useful but incomplete.",good
Interdependency mapping covers most mission-critical services. Some non-critical systems remain undocumented. Needs improvement.,good
Asset inventory includes partial configuration and dependency links. Recovery teams can navigate most but not all connections.,good
"Most system relationships are known, but diagrams are outdated. Some application-to-database links not accurately reflected.",good
We maintain a simple map showing dependencies between core services. Additional detail needed for environmental and infrastructure components.,good
The inventory records interdependencies for key systems but lacks details for minor services. Still functional during most recovery operations.,good
Configuration records exist with moderate detail. Analysts understand main service connections but not edge-case interactions.,good
"We have a list of assets and their major dependencies, but updates are infrequent. Some recent architecture changes are not reflected.",good
"Most interdependent relationships are documented, but mapping is not exhaustive. Recovery teams can navigate effectively with occasional assumptions.",good
"A functional dependency list exists in the CMDB, outlining how systems interact. Security dependencies such as IAM and firewall rules are partially documented, though periodic reviews are inconsistent.",good
"Automated discovery tools map core services, capturing most functional and security dependencies. However, some legacy systems remain unmapped. Documentation is available but not fully centralized.",good
"Functional relationships between applications are documented, and security dependencies like token services and encryption modules are mapped. Review cycles occur annually but not after major changes.",good
CMDB contains a reasonably accurate diagram of functional workflows and their supporting security controls. Some gaps exist for lower-priority systems but core business services are covered.,good
The team maintains a dependency matrix showing functional links and associated security controls. Updates are made quarterly but sometimes lag behind actual changes.,good
Most systems have clearly defined functional dependencies recorded in the CMDB. Security dependencies such as identity services and certificate authorities are captured but not continuously monitored.,good
"Dependency mapping is part of onboarding new applications. Functional and security dependencies are included, though validation practices need improvement.",good
"A structured mapping process exists and teams follow it, documenting all critical dependencies. Some mid-tier services lack complete security dependency mapping.",good
"CMDB auto-discovery tools capture the majority of dependencies. Security dependencies for cloud services are noted, though on-prem systems need manual updates.",good
Functional flows and required security controls are documented for mission-critical services. Non-critical systems have partial mapping. Reviews occur semi-annually.,good
"A Cyber COOP is documented and includes basic cyber resilience components like access control and backup strategies. Recovery steps are defined, but the plan is tested only annually and lacks depth in secure administration and device-hardening processes.",good
"The recovery plan covers the main stages of recovering after an incident, including restoration to acceptable service levels. Periodic exercises occur, but coverage of cyber-specific controls could be improved.",good
"A structured COOP exists and defines responsibilities, backup procedures, and secure administration guidelines. Some areas like architect-to-protect and surviving through attacks need more detail.",good
"Recovery approaches are documented and followed during incidents. The plan includes backup strategies and access control measures, but exercises are infrequent and not fully realistic.",good
"The COOP provides guidelines for restoring services and recovering from cyber incidents. Most procedures are documented, though some components like device hardening are still developing.",good
The organization has a recovery plan covering cyber resilience areas such as authentication protection and backup practices. Exercises occur semi-annually but do not involve all teams.,good
A reasonably complete COOP exists and includes instructions for recovering operations during and after an attack. Continuous improvement practices are partially implemented.,good
"The recovery plan defines processes for secure administration, access control, and backup validation. Testing is performed regularly, though documentation updates sometimes lag behind.",good
Cyber COOP is integrated with operational recovery processes. It outlines strategies for survival during an attack and recovery afterward. Some sections need deeper technical detail.,good
"Recovery planning is documented, roles are defined, and exercises are held. The plan covers resilience features but lacks real-time update mechanisms for changing infrastructure.",good
"Recovery processes and procedures are documented and periodically reviewed. Testing happens occasionally, though not always after system changes. Most lessons learned are incorporated, but some updates are delayed.",good
"The organization maintains recovery procedures that are mostly up to date. Annual exercises validate their effectiveness, although some scenarios are not fully tested. Improvements are made based on incident reviews.",good
"Recovery workflows are clearly written and followed during incidents. Tests occur at scheduled intervals, but there is room to improve coverage and frequency. Updates generally follow lessons-learned reviews.",good
"Procedures are defined, version-controlled, and shared with relevant teams. Recovery processes are tested in tabletop exercises, though real-time simulations are limited.",good
"Processes and procedures support effective recovery and are reviewed when significant changes occur. Feedback loops exist, but sometimes updates are slow to implement.",good
"The organization has a testing plan for recovery procedures, ensuring that most issues are caught. Continuous improvement is practiced, though some procedures still lack full testing.",good
"Recovery documentation is structured and includes clear steps. Tests are conducted semi-annually, and updates follow most major incidents, though not consistently.",good
"Most recovery procedures are validated and function as intended. Cross-team testing is conducted, although deep technical scenarios are occasionally missed.",good
"Procedures are regularly reviewed and updated with lessons learned from incidents. Testing is periodic, though some teams participate less frequently.",good
"Recovery processes are maintained with moderate rigor. They are updated after incidents, and annual drills highlight areas to improve, ensuring general readiness.",good
External contact details are maintained but partly outdated. Some entries lack full information such as alternate numbers or escalation contacts.,good
"There is a basic list of external entities that support recovery, including service providers and data centres. However, updates are not frequent.",good
"Most external contacts are documented with names and email addresses, though secure lines and after-hours contacts are missing.",good
The organization maintains a list of call-off recovery partners and support vendors. It is updated during annual review cycles.,good
"External entity contacts exist in the recovery plan, though not all teams have immediate access to it during incidents.",good
"The organization has recorded most relevant external support contacts, with only a few minor gaps in escalation paths.",good
"The list of service provider and data centre contacts is mostly complete. Updates occur, but not consistently after every vendor change.",good
External entity details are maintained in a shared document. Most key fields such as phone numbers and emails are recorded and used effectively.,good
"There is a central repository for recovery partner contacts, but some teams still rely on outdated local copies.",good
"The organization maintains a structured list of external entities including names, emails, and phone numbers, though secure contact details are limited.",good
"An OOB communication channel exists but is limited. It is used only by select administrators, and accessibility is inconsistent across teams.",good
"A basic recovery communication plan is documented, including some escalation steps for internal teams and external service providers.",good
"Some lights-out management capabilities (iLO/IPMI) are configured, though not all servers or network devices are included.",good
The organization maintains a partially complete crisis communication plan that can be used during cyber recovery events.,good
OOB communication exists but is tested infrequently. The plan works but requires updates and better training.,good
"Most internal stakeholders are listed in the communication plan, though external stakeholder details are not fully captured.",good
"Recovery notification procedures exist and describe how to contact HR, Legal, and PR, but escalation timing is unclear.",good
"The recovery communication plan is used during annual tabletop exercises, but real-world usability is still only moderately tested.",good
"The organization maintains a working escalation process, but cross-team coordination still needs improvement.",good
"OOB tools and communication plans exist, but responsibilities and ownership are not always understood across all teams.",good
"An internal asset inventory exists but is semi-manual. Technical systems are logged in a shared spreadsheet maintained by IT staff. User endpoints and mobile devices are captured during onboarding but rarely reviewed. Backup processes exist for key servers, with weekly verification. Recovery documentation is available but not frequently exercised.",good
The organisation maintains structured configuration baselines for network devices and servers. A CMDB tool is partially deployed and tracks approximately 60% of critical resources. Recovery responsibilities are assigned but not consistently practiced. Security patches are applied monthly except during heavy operations.,good
"The security team maintains an updated list of privileged accounts, and MFA is enforced. Recovery procedures exist for databases and application servers, though some applications lack environment-specific documentation. External partners are contactable through a maintained list in the recovery playbook.",good
There is a functional backup regime with daily incremental backups and monthly full backups stored offsite. Network segmentation is partially implemented. Recovery exercises are conducted annually with moderate success. A crisis communication plan exists but requires modernization.,good
"Incident response and recovery teams coordinate through a dedicated communication channel. Basic OOB access is configured for critical infrastructure. Dependency mapping is partially completed using automated tools, though manual verification is pending.",good
"The organization has an internal cyber-continuity plan with defined RTOs and RPOs for major services. Recovery actions are assigned to designated team members, and limited tabletop exercises have been conducted. Documentation is available but slightly outdated.",good
"Most systems follow a standardised build template with hardening at OS level. Backups have been tested successfully for core applications. Recovery vendors are under contract and their details stored in a shared knowledge base, though escalation chains need refinement.",good
"A partial CMDB tracks 75% of servers and network assets. Security dependencies are moderately documented. Recovery playbooks exist for five critical services, but several low-priority systems lack formal documentation.",good
Recovery lessons learned are documented after major incidents and shared within the IT group. Automated patching works for Windows systems but requires manual effort for Linux servers. Data classification is implemented at a basic level.,good
"The organization uses an established DR site with a readiness level reviewed bi-annually. A dedicated channel exists for emergency communication. Some application dependencies are not fully mapped, but key business services have recovery workflows documented.",good
"Basic contingency measures exist, including periodic offsite backups stored in a secondary location. Alternate communication channels are available but not regularly tested.",good
"The organisation maintains a backup ISP connection, but failover is manual and not automated. Hot-standby storage exists for key systems only.",good
"Alternate routes for WAN connectivity are documented, and routing changes can be made by the network team. Backups rotate weekly to an offsite storage provider.",good
There is a defined pre-production environment that can be repurposed during recovery. Staff have limited training on switching to contingency resources.,good
"Hot-standby storage is available for critical applications, but secondary systems rely on slower backup storage. Alternate sites exist but are used only during major outages.",good
"The organisation has planned alternate communication paths for internal teams. Some OOB access is configured, but not all devices have remote management interfaces.",good
"Backup rotational strategy includes cloud storage for key workloads. Alternate communication paths exist, though internal awareness is limited.",good
"Contingency plans include fallback DNS servers, limited redundant routing, and weekly verification of backup health for mission-critical systems.",good
Teams have access to secondary work environments for essential workflows. Contingency documentation is moderately updated but lacks scenario-specific details.,good
"Alternate storage systems exist with limited capacity. Recovery drills include the use of alternate routes, but only for selected business-critical applications.",good
"A basic decision-making protocol exists, naming a few key stakeholders who must be notified during incidents. Escalation paths are documented but not regularly reviewed or tested.",good
"Senior Responsible Officers are defined, though some alternate contacts are missing. Recovery Command roles exist but are not fully integrated into exercises.",good
"The organisation has a documented authority matrix outlining who approves specific recovery actions. Some staff remain unsure, but overall guidance exists.",good
"Incident escalation flowcharts are provided to recovery teams. Decision-making roles are known by most stakeholders, though updates occur infrequently.",good
Approval steps for major recovery actions are documented. Smaller decisions are delegated to technical leads. Some gaps remain during multi-team coordination.,good
Recovery decision-making responsibilities are included in the cyber recovery plan. Emergency contact details exist but require periodic verification.,good
"The organisation maintains a partial decision-making protocol, including escalation hierarchy and communication channels. However, some SRO alternates are missing.",good
Recovery commanders are identified and trained annually. Decision-making procedures exist but lack real-world validation through exercises.,good
"Decision-making documentation is available on the internal portal. While used during incidents, not all stakeholders fully understand the approvals required.",good
"The organisation has a working protocol defining who can approve system restoration, failover, and shutdown actions. Some dependencies between roles remain unclear.",good
"We have conducted a few basic wargaming exercises. They involve senior IT staff and recovery leads, but they are limited to simple disaster-recovery scenarios without adversarial threat modelling.",good
Wargaming occurs annually but is limited to tabletop discussions. Scenarios include system failure and data loss but not targeted cyber attacks or complex multi-stage compromises.,good
"The organization has defined a small set of wargame scenarios (e.g., ransomware, insider threat) and recovery teams run them in workshops. Some threat modelling is done, but not deeply.",good
"Cyber wargaming is part of plan review. Recovery teams run scenario-based exercises every six months, though not all critical business services are covered.",good
"Wargame exercises are structured, and replayed with key stakeholders. They identify recovery gaps in some systems, but deeper technical and threat-based gaps remain uncovered.",good
"A few mature scenarios (e.g., supply-chain compromise, API exploitation) are used in wargaming. However, not all teams participate and not all recovery measures are stress tested.",good
"Our wargaming includes both IT and business stakeholders. Recovery gaps are identified, but the exercise does not always lead to actionable remediation because resource constraints limit follow-through.",good
"The organisation uses wargaming to validate recovery priorities and to identify potential failure points. Some threat actors are simulated, but realism could be improved.",good
"Recovery teams regularly run scenario-based exercises simulating attacks on critical systems. These highlight priority gaps, though not all findings are tracked in actionable plans.",good
"We perform cyber wargames annually with multiple teams. Scenarios include data exfiltration, system compromise, and insider threat. The outcomes inform recovery process updates.",good
"The organisation uses a basic three-level impact scale (low/medium/high). Recovery teams reference it during incidents, though the scale is not aligned to a standard framework.",good
A potential impact scheme exists but lacks clear guidance on associated recovery actions. Teams consult it occasionally during incidents.,good
The organisation follows a partially defined impact classification. Recovery options are listed but not fully mapped to all impact categories.,good
"Impact assessment is documented and used, but some teams interpret categories differently due to limited training.",good
The organisation has adopted a simple internal scheme to classify impacts. Recovery strategies are loosely linked but not consistently applied.,good
"A formal impact rating exists and is referenced during incident handling. However, recovery options for each impact rating are incomplete.",good
The organisation uses an impact scheme resembling NIST categories. Recovery playbooks exist but are not fully stress-tested across all impact levels.,good
Impact classification is integrated into response workflows. Recovery teams often follow the scheme but still rely on manual judgment for borderline cases.,good
The organisation maintains a list of potential impacts and mapped recovery actions. Some systems and processes are still missing from the list.,good
"Impact rating is part of the recovery playbook. While mostly followed, the rating scheme is not consistently updated with evolving business risks.",good
"The organisation has a basic list of recovery processes such as backup restoration and alternate ISP switching, though not fully documented in detail.",good
Some recovery processes exist but do not cover all services. Backup restoration steps are documented but route switching is missing.,good
"A partial workflow exists for invoking business continuity plans, but cyber monitoring during recovery is inconsistent.",good
"Notifications and escalations are defined, but the documentation lacks clarity on which incidents trigger which responses.",good
The organisation measures SLAs and KPIs during recovery but does not consistently use them to guide decisions on reduced-capacity operation.,good
Alternate site switching procedures exist but have only been tested in limited scenarios.,good
"A list of recovery steps is maintained, though not updated regularly. Some steps still rely on manual interpretation.",good
Processes such as backup restoration and cyber monitoring are present but not integrated into an end-to-end recovery sequence.,good
"Reporting and disclosure procedures exist but vary across departments, resulting in mixed adoption.",good
Recovery workflows cover major systems but lack detailed technical steps for certain critical services.,good
"The organisation maintains a basic list of planned responses, including system isolation and initial containment, though documentation lacks detail.",good
"Some response steps are defined, such as notifying the IT team and disabling compromised accounts, but escalation paths are unclear.",good
Planned responses exist for high-level scenarios but lack technical detail on how to execute them.,good
"Communication and stakeholder notification steps are documented, but there is inconsistency in following them during incidents.",good
"A partial playbook exists outlining incident triage and containment, although recovery-phase actions are not well integrated.",good
"Teams have planned responses for common disruptions, but less frequent attack types lack documentation.",good
"Response procedures are available but not updated regularly, causing occasional mismatches with current systems.",good
"Planned actions include forensic evidence preservation, though staff are not fully trained to execute them confidently.",good
"Response activities include isolation and escalation steps, but decision-making authority during incidents is unclear.",good
A list of planned responses is present but does not specify fallback actions when primary steps fail.,good
"Recovery activities are documented in a structured internal portal. Core infrastructure components such as hypervisors, SAN storage, and identity services have predefined restoration procedures. Recovery timelines are tracked manually. Leadership is briefed within the first hour using a predefined communication template.",good
"The enterprise maintains recovery plans for its customer-facing services. System dependencies are partially mapped, and service owners participate in periodic tabletop exercises. Some documentation requires alignment with updated infrastructure topology.",good
"Backup processes run nightly with automated alerts on failure. Recovery activities for messaging, collaboration systems, and internal authentication servers are outlined but need refinement after environment upgrades.",good
"A dedicated recovery coordination group meets quarterly to update workflows. Out-of-band access exists for core network devices and domain controllers, allowing controlled recovery even during major outages.",good
"Most application teams maintain lightweight recovery runbooks with steps for cache clearing, service restarts, and dependency validations. DR drill results are recorded and shared with the operations board.",good
"Segment-specific recovery actions exist for finance, HR, and engineering systems. Annual cross-functional simulations are conducted, though integration between departments requires improvement.",good
"The organization has predefined escalation triggers that determine when to activate technical recovery teams. Backup chain verification is performed weekly, and recovery testers document deviations for remediation.",good
A structured handover process between the incident response unit and the recovery team ensures smooth transition from containment to restoration. Logs and artefacts are preserved for compliance reporting.,good
"Critical business workflows have been mapped, and associated recovery tasks outline restoration order, fallback steps, and validation checkpoints. Several non-critical services still lack clear playbooks.",good
"Most operational units maintain version-controlled recovery documentation. Regular internal audits highlight outdated entries, leading to planned review cycles every six months.",good
Damaged servers and storage volumes are restored following predefined procedures. Configuration settings are compared with baseline templates to ensure consistency. Logs are reviewed after restoration to confirm normal system behavior. Basic service tests are executed before making systems available to users.,good
The organization performs structured restoration for application services using a standard checklist. System performance is validated using basic throughput measurements. Post-recovery logs are captured and stored in the central archive.,good
"Most infrastructure teams follow a documented fix-and-validate workflow. Root filesystems and databases are restored from verified backups, and configurations are checked for discrepancies before systems are brought online.",good
Network devices with corrupted firmware are reimaged according to standard procedures. Interface configurations are validated against known-good versions stored in configuration management tools.,good
"Following major disruptions, recovery engineers run functional tests on core applications, comparing pre-incident and post-incident response times to determine stability.",good
"Database restoration procedures include checksum validation, integrity verification, and replaying logs to ensure state accuracy. User acceptance testing is conducted for critical modules.",good
Application teams restore corrupted microservices using container images stored in secure registries. Service mesh routing is validated after restoration to ensure correct communication paths.,good
System administrators fix corrupted identity services using predefined rollback images. Authentication logs are reviewed to confirm normal login patterns after recovery.,good
Storage snapshots are restored for virtual machines affected by data corruption. Benchmarks are performed to compare I/O performance before and after the incident.,good
"Functional validation scripts are executed after restoring middleware components, ensuring that message queues and API endpoints behave as expected.",good
"Recovery controls are reviewed annually to ensure alignment with new technologies adopted by the organization. Basic updates are made to playbooks after major incidents, though improvements are often reactive rather than proactive. Some emerging attacker techniques are considered, but reviews are not consistently documented.",good
"Engineering teams update recovery scripts when infrastructure changes occur. New cloud services are partially integrated into existing playbooks. Adaptation is ongoing, but several procedures lag behind evolving adversary capabilities.",good
The organization monitors threat intelligence feeds and occasionally updates recovery TTPs based on observed trends. Playbooks for critical systems receive periodic revision to account for new attack patterns.,good
"Recovery procedures are updated whenever tooling changes, such as upgrades to monitoring or backup systems. Some architectural adaptability exists, including load-balanced services and redundant paths for critical functions.",good
"Most recovery workflows are re-evaluated after tabletop exercises, leading to incremental improvements. Adaptation focuses on simplifying steps and reducing dependencies on manual actions.",good
"Cloud-native changes, such as new availability zones, are integrated into recovery designs. Multiple failover paths exist, though some lack automated testing. Documentation is updated moderately well.",good
Emerging incident-handling techniques are reviewed quarterly by the IT operations group. Recovery improvements are implemented slowly but steadily across different service teams.,good
Network segmentation improvements lead to updates in recovery procedures to better contain future incidents. Some playbooks are adapted for hybrid-cloud scenarios.,good
"Post-incident reviews frequently trigger adjustments to recovery processes, improving resilience against similar attacks. However, deep architectural adaptability is still under development.",good
"A moderate culture of adaptation exists. Teams regularly tweak recovery steps, although long-term architectural improvements take longer to implement.",good
"Recovery SLAs exist for most core services, with defined RTOs that are generally achievable. OLAs between internal teams are informally maintained and reviewed annually. Some legacy applications still lack clear recovery targets, but ongoing updates aim to fill the gaps.",good
"The organisation has set realistic RTO values for business-critical systems, though targets for non-critical systems remain undefined. Recovery SLAs are reviewed after major incidents and adjusted based on lessons learned.",good
Most application owners maintain documented SLAs that specify acceptable downtime thresholds. These targets guide decision-making during restoration but require more consistent version control.,good
"Internal OLAs outline responsibilities between infrastructure, security, and application teams. RTOs for tier-1 services are benchmarked during recovery drills, though some discrepancies remain.",good
Recovery objectives are achievable and reflect current infrastructure capabilities. The organisation periodically revisits SLA assumptions to ensure they match emerging threats and new technologies.,good
"Backup systems support established RTOs for most services. SLA compliance is tracked manually, and improvements are planned to automate validation procedures.",good
Critical business functions have defined OLA agreements with shared accountability across teams. RTOs are linked to current system architecture and validated semi-annually.,good
"RTO benchmarks are based on past recovery performance, keeping targets realistic. However, some smaller teams still operate without formal OLA definitions.",good
"SLAs are reasonably updated when IT capabilities evolve. Although not fully optimised, the organisation ensures recovery time expectations align with actual resource availability.",good
Recovery targets for cloud-hosted services are documented and aligned with provider capabilities. Some hybrid systems require refinement to avoid unrealistic expectations.,good
"An internal asset governance model exists with periodic reviews. The organisation maintains partial visibility of cloud workloads through manually updated dashboards. Recovery runbooks are available for major services, and quarterly data restore tests provide moderate assurance.",good
"Backup snapshots for core applications are scheduled daily, with weekly integrity checks. Dependency mapping is underway using a mix of automated scans and spreadsheets. Recovery responsibilities are assigned, though not all teams follow the defined escalation workflow.",good
"The organisation maintains documented recovery steps for identity systems, databases, and internal portals. While recovery times vary, previous incidents show acceptable alignment with defined recovery objectives. Several legacy applications still rely on manual steps.",good
A semi-automated monitoring system tracks server health and backup status. Recovery drills conducted bi-annually reveal minor gaps in configuration drift. OOB communication channels exist but are limited to a small group of administrators.,good
"Recovery teams have access to an internal portal containing vendor contacts, configuration templates, and approved software baselines. Update frequency needs improvement, but critical systems are covered.",good
"Incident documentation is completed after each cyber event and stored centrally. Basic trend analysis is conducted to understand root causes, though deeper recovery insights are still in development.",good
"Backups for key business services are encrypted and archived to secondary storage. Periodic failback testing indicates acceptable readiness, although some dependencies need clearer mapping.",good
"The company maintains a partial catalogue of network assets, which is updated during onboarding activities. Recovery playbooks exist for seven critical systems but do not yet include full workflow diagrams.",good
"A dedicated continuity team reviews recovery outcomes after significant disruptions. Automated patching covers 80% of devices, and missing systems are being gradually onboarded to the automation platform.",good
"Recovery priority tiers have been established, and essential services undergo functional validation after patch cycles. Communication channels for recovery events are defined but require better cross-team alignment.",good
"The organisation has documented recovery objectives covering Cyber COOP activation, critical service restoration targets, and approved data recovery workflows. Objectives are reviewed bi-annually and updated based on recovery drill results. Stakeholder communication timelines are defined but require periodic refinement.",good
Recovery objectives for key systems are defined with clear RTO/RPO values. A basic reporting structure exists to notify stakeholders during incidents. Data recovery priorities are documented but do not yet include non-critical systems.,good
"Cyber COOP elements are incorporated into recovery objectives, ensuring essential functions continue during disruptions. Restoration targets align with previous test outcomes, though objectives for new cloud systems are pending approval.",good
"The organisation maintains recovery objectives for identity, network, and storage layers. These objectives guide the activation of failover procedures and coordination with internal teams. Minor gaps exist in documenting fallback paths.",good
"Recovery reporting requirements are clearly stated, defining who must be notified and within what timeframe. Objectives include restoring critical databases within approved windows based on past incident learnings.",good
"Data recovery strategies are aligned with backup retention policies, supporting defined objectives for restoring essential business data. Periodic assessments confirm feasibility but highlight the need for more automation.",good
"Recovery objectives incorporate both technical and business requirements, including the restoration of communication platforms and financial systems. However, documentation updates lag behind infrastructure changes.",good
"The company sets achievable objectives for restoring critical services and informs key stakeholders during incident escalation. Data recovery has been tested successfully, but application-level objectives remain partly undocumented.",good
Recovery objectives are supported by annual tabletop exercises. The organisation documents expected recovery stages and defines minimum acceptable service levels until full restoration is achieved.,good
"Objectives for restoring core business platforms within acceptable performance thresholds are documented. Reporting and escalation criteria support timely coordination, though integration with third-party entities is still improving.",good
"Post-recovery reviews are conducted after major incidents, evaluating adherence to RTO, communication timelines, and runbook accuracy. Stakeholder feedback is captured, but improvement actions are sometimes delayed.",good
"The organisation performs structured post-recovery assessments comparing actual recovery times with planned SLAs and OLAs. Most metrics meet expectations, though dependency verification requires more rigor.",good
"Recovery debriefs examine KPIs for system performance, data integrity, and user accessibility. Findings are documented and shared internally, but follow-up tracking lacks automation.",good
"A formal debrief process evaluates recovery workflows, including team coordination and escalation efficiency. Minor issues with cross-team communication are typically identified and addressed.",good
"Post-incident reviews benchmark recovery performance against baseline metrics and highlight areas needing enhancement, especially around manual failover steps.",good
The organisation measures recovery effectiveness by validating restored service performance and confirming that backup data matches integrity criteria. Some runbook elements require updates.,good
"Operational teams assess recovery tool efficiency, reviewing logs, dashboards, and monitoring data to identify time-consuming steps. Incremental improvements follow each review.",good
Post-recovery evaluations ensure all restoration activities met the acceptable service levels and were executed within defined RTO windows. Reporting is consistent but not yet centralised.,good
Debriefing sessions consistently document deviations from SLAs and analyse root causes. Communication effectiveness is reviewed to refine escalation paths.,good
"Performance indicators such as system stability, response time, and user restoration satisfaction are assessed after each incident. Findings guide incremental updates to recovery planning.",good
"Recovery stakeholders maintain a semi-structured overview of operational systems through shared documentation. Dependency relationships are partially understood, and recovery contacts are generally reachable. Tabletop exercises occur irregularly but produce useful lessons each time.",good
"Backup integrity is checked monthly for main applications, and recovery instructions are stored on an internal portal. Though some roles lack clarity, most team members demonstrate basic familiarity with their responsibilities during recovery situations.",good
"Recovery instructions for critical servers are maintained by the infrastructure team, though secondary systems lack equivalent detail. Escalation channels are known, and communication tools are frequently used during simulated incidents.",good
"Stakeholders generally understand high-level recovery priorities. Documentation is moderately up to date, with minor gaps in cloud workload mapping. Backup schedules are predictable and restore procedures have been validated for select services.",good
"The organisation has functional recovery workflows for business-critical operations. Staff are aware of escalation tiers, though cross-team coordination still needs improvement. Out-of-band communication is available but not routinely tested.",good
"Technical teams maintain recovery steps in a central wiki. While not all systems are documented, major services have repeatable recovery procedures. Data restoration has been validated for core databases within the last six months.",good
"Recovery responsibilities are assigned to technical owners who participate in annual exercises. Some process documents lack versioning, but overall awareness of recovery expectations remains consistent across teams.",good
"System images and configuration templates exist for most infrastructure components. Playbooks outline general actions, although some service-specific details remain incomplete. Stakeholders understand when to escalate failures.",good
"Communications during incidents are handled through defined channels, with clear expectations on reporting cadence. Recovery lessons are occasionally captured and referenced for future exercises, improving maturity over time.",good
"Most team members know where recovery documentation is stored, though updates are not always timely. Testing has shown reasonable preparedness for mid-level incidents, with room to improve system dependency mapping.",good
"Threat modelling activities exist in a semi-formal manner. System architects maintain basic data-flow diagrams for major applications, though some components rely on outdated documentation. Analysts review common attack paths annually, identifying moderate gaps in authentication flows and exposed interfaces. Findings are captured in internal reports but are not always actioned promptly.",good
"The organisation documents security designs for core services, including web gateways and internal APIs. Reviews are conducted during change cycles, and analysts compare controls against common threat patterns like brute-force and lateral movement. Recovery contingencies exist but require refinement for cloud-hosted workloads.",good
"Most services have logical architecture diagrams that support threat assessment. Modelling sessions include discussions on data storage risks, insecure integrations, and DDoS risks. Results are shared with stakeholders, though mitigation timelines are sometimes delayed due to resource limits.",good
"Analysts maintain a shared repository of threat scenarios mapped to specific business systems. While not exhaustive, these models help identify attack surfaces and recovery gaps. Threat modelling is performed during major system upgrades and incorporated into recovery plans.",good
The organisation employs a semi-structured methodology such as STRIDE-lite to identify potential risks. Threat responses and recommended recovery controls are recorded but lack deeper analysis in areas such as supply chain and partner integrations.,good
"Threat modelling is performed for customer-facing services, with outputs feeding into recovery playbooks. Known issues like insecure legacy authentication methods are documented with recommended mitigations, though implementation is slow.",good
"Data-flow mapping exists for critical processes, and analysts regularly identify misuse cases. Sessions include security engineers and system owners, enabling moderate accuracy in risk identification. Some diagrams require updating to reflect new cloud components.",good
"Architectural reviews evaluate common TTPs such as phishing paths, credential theft, and privilege escalation. Recovery contingencies (e.g., fallback authentication, temporary isolation) are noted but not always practiced during simulations.",good
Recovery analysts collaborate with cybersecurity teams to review vulnerabilities and identify break points. Threat scenarios highlight risks such as unpatched middleware and misconfigured access policies. Findings inform recovery planning but remain partially siloed.,good
"Threat modelling documentation exists for major assets and includes attack trees for high-impact systems. Recovery controls are aligned but not deeply tested, and some assumptions around detection timing remain optimistic.",good
"The organisation ingests basic OSINT feeds weekly, including public IP reputation lists and emerging malware indicators. Analysts review alerts manually and update recovery plans when high-risk threats appear, though the process lacks automation.",good
Threat intelligence from sources like MISP and OTX is used to identify whether recent threat campaigns match the organisation’s technology stack. Recovery analysts incorporate findings into gap assessments but updates are not always timely.,good
"Security teams maintain a manageable set of TI feeds focusing on credential leaks, ransomware strain activity, and infrastructure scanning. Insights inform isolation strategies and prioritisation of recovery tasks.",good
A semi-formal CTI review process occurs monthly. Analysts correlate TI findings with internal logs to determine whether suspicious activity aligns with known TTPs. This helps refine recovery controls.,good
"The organisation reviews threat intel for vulnerabilities affecting core applications. When relevant indicators surface, IT teams validate exposure and adjust contingency plans to cover potential exploitation paths.",good
TI analysts maintain a shared dashboard summarising top threats relevant to the organisation. Results are shared with recovery teams and influence risk-based prioritisation of backup validation and system hardening.,good
External TI from government CERTs and vendor bulletins is reviewed during patch cycles. Recovery teams use this information to estimate downtime impacts and adjust recovery runbooks where necessary.,good
"The organisation ingests DNS threat feeds to monitor suspicious domain activity. When high-confidence IOCs overlap with internal network activity, recovery teams assess potential exposure and plan for containment.",good
Email security TI feeds provide insights into new phishing campaigns. Recovery teams use this to test rapid-isolation procedures and ensure fallback communication strategies remain functional.,good
"Analysts integrate threat reports from subscription services into quarterly recovery planning. While not real-time, these inputs help identify relevant threat clusters and update recovery capabilities.",good
